User-ID,ISBN,Book-Rating
12578,0312195516,10
12583,0671526022,8
12586,0671021001,7
12589,0385492081,10
12589,0446520802,9
12630,0679732764,10
12635,0440408903,9
12646,0441328091,8
12671,0375400117,9
12680,0812504208,9
12685,014025448X,9
12685,0440234743,10
12690,0553280341,10
12690,0553280368,10
12692,0553801341,9
12698,0425105334,9
12698,044021145X,9
12702,0385324138,10
12702,0425174484,6
12702,044022425X,10
12707,0316284955,8
12707,0345361792,10
12707,0440206154,10
12710,0805062971,10
12733,0887308589,10
12755,0553573403,5
12756,0375502947,7
12774,0440900794,8
12784,0385507607,9
12784,0446527793,5
12786,0140177396,7
12798,0440174643,10
12803,042513024X,9
12807,055356451X,8
12811,0060921145,8
12811,0452282152,8
12817,0553278223,10
12824,0060928336,4
12824,0064404994,10
12824,0064405001,10
12824,0064405028,10
12824,0064405036,10
12824,0064405044,10
12824,0064405052,10
12824,0345370775,7
12824,0380789019,8
12824,0439064872,8
12824,0439136369,10
12824,0440206154,8
12824,0440211727,5
12824,0451092163,10
12824,0670835382,8
12824,0671024337,10
12824,0684853507,9
12824,0880381736,5
12824,1591820065,10
12824,1591820073,10
12824,1591821533,10
12824,1591822580,10
12824,193151495X,10
12828,0099769913,8
12829,0679720200,7
12835,019283374X,6
12835,3257218370,7
12835,3257229534,7
12835,3423011505,6
12839,0439139597,10
12863,0345391802,8
12863,0380977788,10
12863,0452264464,9
12863,0679734465,10
12866,0310209307,10
12870,0060177888,8
12871,0671001132,7
12898,0312099436,8
12914,0446357421,10
12917,0316284955,10
12917,0385317093,9
12917,0425168298,6
12917,0440204887,9
12917,0553213423,7
12917,0553571885,7
12917,0812092821,10
12917,0842329242,10
12923,0440234743,10
12926,0451169530,10
12930,0446672211,8
12945,0140067779,7
12964,0345310020,7
12965,0671001795,7
12971,0671021001,6
12972,0812511816,10
12975,0515107867,6
12982,0060951303,10
12982,0064401871,8
12982,0312952716,8
12982,0345369947,8
12982,0345370775,8
12982,0380752948,8
12982,0380752999,9
12982,0380756277,9
12982,0380756293,9
12982,0380844001,8
12982,0385721234,10
12982,0440206154,8
12982,0440221471,7
12982,0451167716,8
12982,0451177096,8
12982,0553289322,8
12982,055329315X,9
12982,0671739735,9
12982,0671744216,9
12982,0671871005,8
12982,0679777547,8
12982,0684801221,9
12982,8401427568,10
12990,0553571656,5
12990,0743412621,7
13001,0805063889,6
13032,3551551677,6
13039,3518366823,9
13060,0385729332,6
13060,0425143325,6
13080,0061099155,9
13080,0321130073,9
13080,0505525542,10
13080,0765345048,9
13080,081297106X,9
13082,0064472272,8
13082,0345348036,10
13082,0380012863,7
13082,0425153975,8
13082,043935806X,10
13082,0439425220,10
13082,0451151259,10
13093,0380753006,4
13094,0345335465,9
13094,0451454243,8
13094,0553373854,5
13094,0618129022,9
13104,0425146413,4
13126,0446608955,5
13126,0486284735,9
13155,0345333926,9
13164,0399142851,9
13164,080410753X,8
13164,140003468X,10
13168,0060930535,8
13173,0671027360,9
13191,0618002227,10
13221,0060199652,9
13221,0804114986,9
13229,0064402754,10
13231,0684874350,8
13252,0380002930,8
13256,0385503857,9
13259,039592720X,7
13259,0449912558,7
13259,0767902521,8
13273,0060504072,5
13273,0060913983,10
13273,0060930535,9
13273,0060936363,9
13273,0064407675,8
13273,014025448X,8
13273,0312205406,8
13273,0312243359,9
13273,0312265867,7
13273,0316666343,8
13273,0316678104,8
13273,0316693006,5
13273,0375412557,9
13273,0380789019,9
13273,0385503857,10
13273,0385503954,5
13273,0385504209,9
13273,0399149155,5
13273,0399151060,8
13273,0439139597,9
13273,0446672211,9
13273,0553802496,9
13273,0670894605,9
13273,0671027360,8
13273,0671867091,8
13273,0684822652,9
13273,068487217X,8
13273,0802139256,9
13273,0804105820,7
13273,0842329137,9
13273,0842329161,9
13273,084233226X,8
13273,0842332340,7
13273,087113795X,8
13273,1400031346,8
13279,0064407691,6
13279,0142001430,6
13279,0345433491,7
13279,0385504209,10
13279,0446520802,10
13279,0688171877,10
13280,0375700757,8
13280,0553110004,8
13331,0440211727,2
13332,0804102988,8
13354,0060199652,8
13380,0345342968,5
13380,0679457526,10
13428,080410753X,9
13432,0316769509,5
13479,0061059056,6
13518,0380718340,6
13518,0440211727,8
13518,0440904196,8
13518,0451177096,7
13551,0385421982,10
13551,0679723226,10
13551,0743411323,10
13552,0060085452,7
13552,0060096195,7
13552,0345384466,10
13552,0380710218,8
13552,0380710722,10
13552,0380718340,7
13552,0380752948,7
13552,0380752999,8
13552,0380753006,7
13552,0380756277,8
13552,0380756293,10
13552,0380899531,9
13552,0380977257,9
13552,0385314388,9
13552,0385484518,10
13552,0385486731,10
13552,0385504209,10
13552,0425101452,9
13552,0425107469,8
13552,0425115801,10
13552,0425153975,9
13552,0425169863,9
13552,0440170796,10
13552,0440209412,9
13552,0440211727,9
13552,0440221471,8
13552,0440224764,9
13552,0440234743,8
13552,0446341754,8
13552,0446356859,9
13552,0446603090,5
13552,0451153553,9
13552,0515114693,7
13552,0515116750,8
13552,051511992X,7
13552,0515121843,7
13552,051512317X,7
13552,0515126772,8
13552,0515128546,7
13552,0515128554,7
13552,0515133973,9
13552,051513628X,8
13552,0525942688,10
13552,0553278827,9
13552,0671462970,10
13552,067164257X,9
13552,0671759361,7
13552,0743418174,10
13552,0743439740,7
13552,0767912241,8
13552,0786868716,9
13552,0836220986,8
13582,0316666343,7
13582,0345350499,10
13582,0345384466,8
13582,0345397819,8
13582,0385425473,10
13582,0425173755,8
13582,0451153553,9
13582,0671722859,9
13582,0671759361,7
13582,0679723161,8
13582,0786915749,6
13582,0786915897,6
13582,0786916095,6
13599,0140074317,7
13600,0446603422,7
13600,0553578022,8
13600,0743222229,10
13604,0399142851,9
13607,0886772885,8
13633,0345333926,8
13642,1573228214,9
13646,0380012863,8
13664,0449212602,7
13664,0451153553,7
13666,0345413903,8
13666,0553582763,8
13682,0553573403,9
13685,0380807343,8
13691,0345339681,9
13698,0440343194,10
13709,0060922583,10
13709,0440211263,8
13709,0553252704,10
13709,0553273914,10
13716,0451204301,10
13716,0842329269,5
13726,0345417623,7
13733,0345384466,10
13733,0553280368,9
13735,0142000663,9
13735,0671041789,9
13749,0441172717,9
13754,0451203267,10
13754,0743439740,10
13775,0060005424,8
13794,0451192036,10
13799,0486278042,6
13838,0684163268,10
13844,0312265859,9
13850,0060502258,10
13850,0307336565,10
13850,0345342968,10
13850,0380726297,9
13850,0385336772,10
13850,0385484518,10
13850,0393300234,10
13850,039480001X,10
13850,039480029X,10
13850,0394831292,10
13850,0394839129,10
13850,0446310786,9
13850,0446612545,9
13850,0451628055,9
13850,055327449X,10
13850,0553277537,10
13850,0553278223,10
13850,0553280325,10
13850,0553347187,10
13850,0553374117,10
13850,0671743481,10
13850,0786868716,5
13850,0894805770,6
13850,089480829X,6
13850,1558530185,9
13850,1558530711,9
13850,1558532161,9
13873,8466606211,10
13874,2742743537,10
13896,0441102670,5
13896,0553211161,7
13896,0553213423,8
13896,0812532597,7
13907,0345391802,10
13908,039592720X,7
13960,0345413350,8
13968,0440224764,7
13973,0060391626,8
13973,0140097058,9
13973,014028009X,10
13973,0671021001,5
13984,0441172717,10
13993,0553802496,7
13995,0316666343,8
13995,0552998486,5
13995,0684833395,9
13995,0804106304,7
14002,0771099843,10
14007,0375821813,8
14049,038548951X,9
14049,0553255762,8
14049,0671510053,8
14079,0374503486,6
14079,0452282152,8
14079,1593080255,8
14079,1853260401,8
14083,0679736395,4
14084,0156027321,9
14087,0441003257,8
14116,0812511816,8
14124,006440174X,8
14143,038549744X,9
14151,0060921145,9
14151,0060928336,10
14151,0671507036,8
14156,0374480133,7
14173,0812511816,5
14174,0061097853,7
14180,0440235502,9
14180,0446531421,9
14181,0842329129,8
14183,0345370775,8
14183,0553280643,8
14191,0671880187,10
14201,038548951X,8
14201,0385492081,7
14201,0451452313,8
14221,006050675X,10
14230,0740723367,8
14232,0451526341,9
14232,2290302155,8
14251,0395746566,9
14254,0671623249,8
14281,0060188731,10
14282,0440206154,7
14303,0679457526,8
14326,0553250426,10
14331,0316780812,7
14336,0679785892,8
14339,0142004235,10
14354,0446672211,7
14355,0060936363,10
14363,043935806X,9
14374,0064407454,7
14374,0446677507,5
14374,051511779X,6
14374,0553273914,9
14374,0805063897,10
14387,0316284955,8
14387,0345361792,9
14387,0440213525,5
14387,0446672211,7
14387,0671880314,10
14387,1400034779,9
14391,038542017X,8
14392,0440131480,9
14392,0679410325,8
14417,0316316962,9
14422,0060928336,9
14422,0142001821,8
14422,0192815326,8
14422,0316734837,8
14422,0316781010,8
14422,0345348036,9
14422,0345423291,9
14422,0375503269,8
14422,0375507507,8
14422,0385302304,10
14422,0425080021,7
14422,0440147956,8
14422,0440178002,9
14422,0446365386,10
14422,0515107662,8
14422,0553280368,8
14422,0553282182,8
14422,0618002219,8
14422,068484267X,5
14422,0743418174,9
14422,0743480716,9
14422,1400034779,9
14449,0452264464,5
14451,068484267X,5
14451,1853262390,10
14453,0345442822,10
14454,067976402X,7
14454,080410526X,10
14455,0515127221,8
14456,0002251760,10
14456,0060955775,8
14456,0345313860,10
14456,034543014X,7
14456,0394498216,10
14456,0439064864,10
14456,0439136350,10
14456,0439139597,10
14456,0446365386,9
14456,0451167716,9
14456,0486264785,8
14456,0618002219,8
14456,0671729411,7
14456,0679429220,8
14456,0811808173,10
14456,0811811409,10
14456,0836217691,10
14456,0836218051,10
14456,0836218256,10
14456,0836218353,10
14456,0836218523,10
14456,0836218620,10
14456,0836218663,10
14456,0836218787,10
14456,0836218833,10
14456,0836220854,10
14456,0836220889,10
14456,0836221362,10
14456,1558532161,10
14461,0425153975,9
14461,3442446414,8
14464,8845247414,10
14470,0060934417,8
14470,0395193958,10
14470,0618045996,7
14516,0671021001,10
14521,0140177396,10
14521,0316769509,10
14521,0345370775,10
14521,0385504209,10
14521,0440211263,5
14521,0440213525,5
14521,0440514428,7
14521,0441627404,5
14521,0449245489,7
14521,0451519167,10
14521,0553212583,1
14521,0553234617,10
14521,0553269631,10
14521,0671477099,8
14521,0671527215,10
14521,0671722891,10
14521,068416325X,10
14527,0671867156,8
14535,0743249992,8
14542,0316776963,8
14571,0140195831,9
14583,0151008116,7
14583,0743227441,8
14598,0440223202,8
14623,067102423X,10
14630,0880381736,9
14638,0061091502,10
14638,0553258524,3
14638,0671729411,8
14640,0345339681,10
14641,0140042598,10
14655,0440219078,10
14667,0142001740,9
14667,0316693200,10
14667,0316735027,9
14667,0316780812,9
14667,0385504209,10
14667,0385510438,10
14667,0446531332,8
14667,0446532452,3
14667,0525947299,10
14681,0425119920,8
14683,0451454243,9
14698,0451142934,8
14698,059030271X,8
14698,0689710879,8
14744,0385317093,10
14744,0446356859,8
14768,0316284955,10
14768,0316666343,8
14768,0385720920,8
14768,0440213525,6
14768,0451526341,9
14768,0743255453,8
14768,0805062971,7
14780,0671021001,9
14783,0345370775,9
14806,1588720284,9
14808,0060502258,9
14808,0385315287,6
14808,075820230X,9
14875,0140177396,7
14888,0345447840,8
14897,0439139600,8
14914,0066212855,8
14952,0156012197,10
14952,0452285011,10
14958,8478884955,7
14958,8478885196,7
14958,8478886451,7
14982,0060934913,7
14984,0684867974,8
14998,0553278398,6
15021,0312979975,10
15040,0028604199,8
15040,0156005204,9
15046,0345313151,8
15046,0345338588,10
15046,0451169530,10
15049,0064400557,9
15049,0440439884,10
15049,0553250426,8
15049,0553250531,8
15049,0553280945,8
15049,0689817851,8
15049,0743428013,7
15049,0760707251,10
15049,0842329129,8
15049,0842329218,8
15049,0842329242,8
15049,0842329250,8
15049,0842329269,8
15049,0842329277,8
15049,0842329285,8
15049,0842332251,8
15049,0894805770,8
15049,089480829X,8
15049,0894809946,8
15049,1555611435,9
15071,0312195516,8
15081,0671477099,10
15093,038076041X,7
15093,044021145X,7
15127,0385504209,6
15128,0618002235,9
15135,014025448X,7
15144,038533558X,8
15144,0425132048,5
15144,0425141233,5
15145,0345416880,8
15150,8420616893,10
15150,8478884459,9
15151,8445071416,8
15169,0446670251,7
15179,0142001740,9
15184,0060929790,8
15184,0312966970,7
15185,0140186484,5
15185,0141301066,9
15185,0156013924,10
15185,0679723161,7
15203,0140185232,5
15213,0515133973,8
15230,0140067779,8
15230,0345348036,9
15241,0345384466,9
15241,0553210793,8
15333,0679893105,10
15351,0679721886,7
15355,0380018179,8
15367,0375414819,9
15367,0684835770,9
15367,0804102988,8
15369,0515133973,10
15381,1573227161,10
15387,0345333926,7
15387,0553573861,7
15408,0312113420,7
15408,0316777722,7
15408,0316779237,9
15408,0394178009,7
15408,0394747232,9
15408,0394860292,9
15408,0439099404,8
15408,0451524934,9
15408,0451526341,8
15408,0517122707,7
15408,0679742298,7
15408,0684867974,9
15408,0743427084,10
15408,0767902521,9
15408,076790690X,10
15408,0811802981,7
15408,0877733759,9
15408,0916291456,10
15418,0312980140,8
15418,0312983867,8
15418,0316358398,10
15418,0316358568,10
15418,0345311809,7
15418,0345391802,7
15418,0441000916,9
15418,0441002935,8
15418,0451163516,6
15418,0451171357,8
15418,0520204956,10
15418,0553293362,10
15418,0571154913,10
15418,0671041789,7
15418,2203001178,10
15459,0060512822,10
15459,0451191153,7
15477,0140430164,8
15479,0380789019,6
15479,0812550706,10
15490,0575400951,6
15496,0345311485,9
15497,0380709562,8
15497,0385335881,9
15497,0679783571,8
15500,0060928336,6
15510,1573222453,9
15524,0836218655,8
15527,1573225517,10
15529,0140430180,8
15563,0446607177,6
15571,0140042598,10
15583,0345342968,10
15589,0440236703,7
15589,2070408507,10
15589,2277260029,9
15602,0142001740,10
15602,0143035002,10
15602,0316284955,8
15602,0316666343,9
15602,0316776963,10
15602,0385335482,9
15602,0385335881,8
15602,0385336179,9
15602,0385503954,7
15602,0385504209,9
15602,0451191153,7
15602,0553212583,10
15602,0671027344,8
15602,0743418174,10
15626,342311892X,8
15632,1853260002,9
15641,0874776945,8
15651,0380001411,10
15651,0439404371,10
15651,0440224764,10
15651,0553256696,10
15651,0842329129,10
15651,0842329218,10
15654,0345273303,9
15654,0394756827,7
15661,0061009059,10
15670,0374332657,9
15670,0380005239,7
15670,0446603422,7
15673,884590184X,8
15679,0060934417,9
15686,0140096825,9
15686,0451160916,6
15686,080410753X,6
15711,0312924585,8
15720,0446310786,10
15726,0679430946,9
15732,1580626548,9
15775,0446310786,8
15780,0786868716,9
15788,0060930535,10
15795,0385492081,9
15795,0688170528,8
15803,0439087597,8
15806,0446670251,8
15808,044022859X,7
15808,0440498058,9
15812,0679731148,8
15819,0060096195,10
15819,0425191583,5
15819,0486277860,8
15819,0515107867,9
15819,0671019074,9
15819,0671027360,10
15822,0316678104,2
15822,0440178002,8
15822,0446611638,9
15834,0345434471,8
15834,0440224055,8
15834,0440940001,8
15844,0140051317,5
15845,0316776963,5
15845,0440236703,9
15853,0385479565,7
15854,0452269571,8
15890,0805063897,8
15918,0590112899,10
15945,0156528207,10
15945,0312201656,8
15945,0380813815,5
15957,0385335482,9
15957,0451190491,8
15957,0451190548,8
15957,0451190564,8
15957,0553573136,8
15957,0860074382,9
15989,0451411137,9
16000,0385504209,5
16005,0374423296,10
16005,156341029X,8
16005,1931520038,9
16009,0060987103,9
16009,0385335881,7
16009,0385336179,6
16009,0446532231,6
16009,0525947647,9
16009,0743227441,8
16009,0786868716,6
16009,0893753564,7
16010,0449221482,7
16012,0826308791,10
16019,059035342X,9
16034,0440236738,6
16034,0671867156,7
16036,0345348109,8
16036,0380730448,10
16036,0679774025,10
16036,0767903595,5
16046,0399128298,10
16046,0440343194,10
16047,0743237196,9
16068,0060930535,8
16095,0061056022,10
16106,0060987103,7
16106,006109868X,10
16106,0142002267,9
16106,0345459202,10
16106,0345465083,10
16106,0375422307,10
16106,0375706429,8
16106,0375826688,9
16106,0385730586,10
16106,042518336X,10
16106,044022392X,9
16106,0452282276,10
16106,067091021X,10
16106,0671027360,10
16106,0671776975,9
16106,0684850265,10
16106,0812968379,10
16106,1400034779,10
16114,0316284955,4
16121,0064401847,5
16121,0385335482,5
16121,1573229571,5
16123,0515135062,7
16125,0140296409,10
16130,0060936363,9
16130,0553578693,7
16133,0553284789,7
16141,0060959037,8
16155,0345361792,8
16155,0440228654,7
16155,0671880187,7
16155,0811824829,10
16161,0099771519,9
16161,0140008535,10
16161,020530902X,8
16161,0553562967,9
16161,0684859300,9
16161,0684859777,8
16161,0786867647,9
16161,1558748865,7
16161,193212800X,10
16181,0439064872,10
16181,0439139597,10
16185,0345391802,10
16226,0671727796,8
16231,0446608955,8
16237,0066214122,9
16241,039480001X,8
16244,0553286587,6
16246,0380713802,8
16246,0385492081,9
16246,0804115613,10
16263,0375500510,8
16263,0553572997,5
16266,0679775439,10
16338,0394700023,10
16342,0764227270,9
16345,014028009X,9
16371,0345317580,7
16376,0312422156,5
16381,0345450892,8
16383,0140620222,10
16412,0316666343,7
16414,1576737535,10
16417,068484477X,9
16446,3423203668,9
16488,0060915544,8
16488,0064400050,10
16488,0070212570,8
16488,0140053204,10
16488,0394700023,9
16488,044021145X,5
16488,0446365386,8
16490,0446364193,9
16490,0743456378,8
16499,0451523377,10
16504,0060502258,7
16504,0151008116,8
16504,0380977788,10
16504,0446670251,10
16504,0553572997,8
16504,1563891336,10
16504,1563893339,10
16507,0553274295,9
16509,0060987103,9
16510,0312203039,9
16517,0425147622,6
16520,0836218310,9
16528,0140366849,10
16532,0449215296,7
16545,0140374248,6
16545,0375804013,7
16545,0440498058,7
16545,0440940001,8
16545,0441068804,10
16545,0451523415,7
16545,0553274295,9
16545,0671729411,6
16545,0689817215,9
16551,0060930535,7
16551,0345417623,8
16551,0440211727,10
16551,0684872153,7
16552,0553258001,9
16585,0312924585,7
16599,0345337662,8
16599,0451523377,7
16599,0486268756,8
16599,0679763309,8
16601,0064410129,9
16601,0618002227,8
16601,0786808551,9
16601,0786819146,9
16634,0020442009,9
16634,0020442203,9
16634,0020442602,9
16634,0060392452,8
16634,0066212855,8
16634,0140071083,10
16634,0312022824,8
16634,0316284955,8
16634,0345313860,10
16634,0345350499,10
16634,0380002930,10
16634,0380018179,7
16634,0380789019,9
16634,0380978407,8
16634,0385199570,10
16634,0385507593,8
16634,0395437482,10
16634,039913039X,8
16634,0399501487,8
16634,0440213525,7
16634,0441001971,8
16634,0441002935,8
16634,0441003745,8
16634,0441004520,8
16634,0441008534,7
16634,0441010512,7
16634,0446677450,3
16634,0449212602,8
16634,0451166892,10
16634,0451521242,10
16634,0452262143,8
16634,0452267404,9
16634,0452279178,9
16634,0515102636,9
16634,0553212583,8
16634,0553278746,8
16634,0553562738,8
16634,0670691992,8
16634,0670839531,8
16634,0670855030,8
16634,0679410325,10
16634,0679723110,6
16634,0679726470,10
16634,067976402X,8
16634,0679772677,8
16634,0681403225,9
16634,0684818442,7
16634,0684818701,9
16634,0802130348,8
16634,0805063889,8
16634,0890090572,9
16634,0916856011,8
16634,1559360615,9
16634,1578591201,10
16637,0316284955,8
16643,0060987103,10
16643,034536676X,8
16649,0440229499,7
16659,0312201656,8
16666,0345417623,5
16666,0345444884,5
16673,8466606211,10
16684,0156007754,9
16687,067102423X,8
16699,0671822209,10
16708,0767902521,8
16711,0440224764,10
16717,0066214122,9
16718,0142001740,8
16718,0385335482,10
16718,0385336179,10
16718,0446532452,8
16718,0451142934,9
16718,0679732411,8
16718,0743418174,10
16718,0786868716,10
16721,0446525502,7
16730,0060175966,8
16746,0060175400,9
16755,0316666343,6
16755,0399146725,9
16764,1573227161,8
16769,0446605484,10
16777,0064405176,10
16777,0345339703,10
16777,0440439884,6
16777,1853260053,10
16781,0312966091,7
16781,0380018179,6
16781,0399141855,8
16781,0440236703,9
16782,0140053204,5
16782,0451166892,10
16790,0385337639,9
16795,0060163747,8
16795,0060192704,8
16795,0060930535,4
16795,0061009059,9
16795,0061091502,8
16795,0062502182,8
16795,006440188X,8
16795,0064407675,7
16795,0070212570,9
16795,0140179836,10
16795,0140366849,9
16795,0140434267,8
16795,0142000663,8
16795,0142001740,10
16795,0151002517,4
16795,0151008116,10
16795,0312144075,10
16795,0312195516,9
16795,0312966970,8
16795,0312978383,6
16795,0312979975,8
16795,0312980140,6
16795,0316168688,10
16795,0316182540,8
16795,0316666343,10
16795,0316693251,9
16795,0316780812,9
16795,0345339703,8
16795,0345342968,8
16795,0345384369,8
16795,0345403339,9
16795,0345417623,5
16795,0345422783,10
16795,0375502238,8
16795,0375701214,8
16795,0375706771,7
16795,0380001411,7
16795,0380002930,6
16795,0380709546,5
16795,0385319207,7
16795,038533558X,9
16795,0385337639,9
16795,0385420161,7
16795,0385492081,5
16795,0385504209,10
16795,0385508417,10
16795,039480001X,5
16795,0399230033,5
16795,0425107469,9
16795,0425115801,8
16795,0425182878,5
16795,0440211263,9
16795,0440213525,5
16795,0440236703,9
16795,0440343194,10
16795,0440940001,9
16795,0446359408,9
16795,0446364193,8
16795,0446519138,8
16795,0446531332,9
16795,0446532452,8
16795,0446605336,7
16795,0446608955,8
16795,0446610038,9
16795,0446672211,8
16795,0449005909,7
16795,0451166604,10
16795,0451169514,8
16795,0451169522,10
16795,0451177096,8
16795,0451203070,10
16795,0451410742,8
16795,0451524934,8
16795,0515102636,10
16795,051511992X,10
16795,0515127221,9
16795,0515136379,9
16795,0515136530,8
16795,0525944818,8
16795,0525945210,10
16795,0525947299,10
16795,0553102222,9
16795,0553107305,8
16795,0553240749,8
16795,0553250426,7
16795,0553268880,5
16795,0553278355,2
16795,0553278827,9
16795,0553284118,8
16795,0553295977,5
16795,0553296981,8
16795,0553299611,6
16795,0553563521,7
16795,0553582747,8
16795,0609803875,10
16795,0670870897,9
16795,0670894605,10
16795,0671001132,9
16795,0671001795,7
16795,0671021001,10
16795,0671039741,9
16795,0671041789,7
16795,0671042262,8
16795,0671510053,5
16795,0671510126,7
16795,0671525743,8
16795,067164257X,9
16795,067169507X,7
16795,0671729411,7
16795,0671735098,8
16795,0671737821,5
16795,0671759361,8
16795,067974388X,8
16795,0684801221,8
16795,0684814994,9
16795,068484477X,7
16795,0684874350,7
16795,068810312X,8
16795,0688170528,8
16795,068971310X,8
16795,0740704818,9
16795,0743235150,10
16795,0743411323,9
16795,0743412273,9
16795,0743418174,9
16795,0743454529,10
16795,0767905938,9
16795,0786866845,9
16795,0786867647,10
16795,0786868716,8
16795,0804114609,8
16795,0804115613,7
16795,0811201082,7
16795,0811801802,10
16795,0811802981,9
16795,0811831620,8
16795,0842329129,9
16795,0842329242,9
16795,0842329269,9
16795,0842329285,7
16795,084233226X,6
16795,0849911389,8
16795,087113795X,8
16795,0877017883,10
16795,0893753564,8
16795,0894803204,8
16795,0931432820,8
16795,1400032717,10
16795,1558532161,8
16795,1558743669,10
16795,1558744150,8
16795,155874424X,8
16795,1558745017,7
16795,1558748865,8
16795,1573221112,8
16798,0312265859,10
16798,0452261368,10
16798,0671797050,10
16799,0345417623,7
16803,0449911446,9
16803,0743437802,4
16818,0375706771,7
16818,0446523569,6
16818,0943233437,9
16833,0060959037,9
16835,044021145X,3
16840,0316666343,9
16840,0451197399,6
16854,0786867647,9
16871,0062501178,10
16871,0385315031,8
16871,0679722319,10
16871,0871133741,10
16877,0786868716,10
16908,0380018179,5
16908,0440224837,5
16916,0312924585,10
16916,0399150439,10
16916,0425163407,10
16916,0425187063,10
16916,0671871005,10
16916,0743418719,8
16916,0842329129,10
16916,084232920X,10
16916,0842329218,10
16916,0842329242,10
16916,0842329250,10
16916,0842329269,10
16916,0842329285,10
16916,0842332251,10
16916,084233226X,10
16919,0140119906,9
16935,0345441036,5
16941,1853260002,10
16943,0312274920,8
16943,044021145X,6
16949,0345350472,9
16949,0345413369,9
16949,0446364193,9
16949,0446604801,8
16966,0140143505,9
16966,0312979096,7
16966,0345338545,7
16966,0440445450,8
16966,0553280643,9
16966,0553573985,9
16966,0765342987,9
16966,0886775302,7
16966,1892065053,9
16982,0312961324,8
16987,0345413377,10
16989,0671517643,10
16996,002542730X,8
16996,0060512822,9
16996,0060807792,8
16996,0140177396,5
16996,014034019X,9
16996,0385335482,7
16996,0440122090,6
16996,0440514428,8
16996,0440900794,9
16996,0671510053,7
16996,0671776134,9
16999,0446675059,8
16999,0486285537,10
16999,0553255762,10
17000,0374480095,8
17003,0060392452,10
17003,0060915544,10
17003,0060921145,10
17003,0060938455,10
17003,0140277749,10
17003,0142004235,9
17003,0312422156,8
17003,0316666343,9
17003,0316776963,7
17003,0345337662,7
17003,0375503269,7
17003,0375703764,8
17003,0385722435,9
17003,0446532231,10
17003,0452269571,10
17003,0553268449,9
17003,0553377884,8
17003,0671526022,10
17003,0684837226,10
17003,0688156819,10
17003,0804106304,8
17003,080411109X,8
17003,0874776945,10
17003,0915811006,5
17007,0553375407,10
17046,0345338588,9
17049,0345350472,7
17065,0316666343,7
17068,0060915544,7
17122,0060938455,8
17132,0590957678,10
17145,0140185232,9
17159,0142001740,8
17171,0441000916,8
17171,0441001971,8
17172,0552998931,6
17177,0380789035,7
17177,0441003257,6
17177,0441008534,6
17180,0140018603,10
17181,0446672211,8
17183,0140620427,5
17183,0316666343,6
17183,0452282152,6
17183,0452284449,6
17183,0671039725,7
17183,0804114986,6
17183,1573226122,6
17183,8472234320,9
17184,0553250531,10
17190,0394800796,10
17190,0399150854,8
17190,0684814994,10
17190,0745917437,10
17190,0810919397,10
17190,0842329129,10
17190,0842329242,10
17190,0842329285,7
17190,0842332251,7
17190,084233226X,7
17190,0842332340,8
17200,0671021001,8
17203,015602943X,8
17224,8478886451,4
17229,0446610038,8
17233,0061009059,10
17233,0312983867,9
17233,0446527793,8
17233,0446531332,9
17262,0380718332,8
17278,0452268184,9
17282,0312992416,9
17282,0373790562,9
17282,0380778556,3
17282,0440237556,9
17328,0312195516,9
17330,207038165X,7
17330,2226135022,8
17330,2707301485,9
17340,0060935332,9
17353,0345417623,8
17357,0345337662,9
17391,0440514428,7
17399,0061009059,9
17402,0316096199,8
17402,0345373294,10
17402,0345422783,7
17402,0385335482,9
17402,0891075275,9
17402,1551668998,10
17446,0441005748,8
17448,0446605484,10
17453,0440211727,8
17461,0440206154,7
17461,0446612545,9
17498,0553379615,8
17504,0061031321,10
17507,1857022424,6
17531,0060930535,8
17542,0553273914,8
17547,0060930535,9
17578,3257224915,10
17578,3257229666,8
17583,0486268705,10
17588,0316666343,8
17588,0345361792,10
17590,1551667894,8
17596,0060934417,8
17600,3453146972,9
17606,0786868716,7
17613,0316693251,10
17625,006019393X,10
17644,0446677450,9
17645,0380718340,8
17661,0380018179,8
17667,0312284683,9
17667,0380788624,9
17667,0380800829,8
17667,0439064872,7
17667,044048474X,9
17667,0441004520,5
17667,0553573403,9
17667,0671697994,8
17667,0671720147,8
17667,0671876465,9
17667,0679454446,6
17667,067976402X,8
17667,0684862743,9
17667,1551666189,8
17703,0671510126,9
17721,0142001740,8
17724,0515114693,8
17725,0345339703,9
17725,0345339711,10
17725,0345339738,9
17725,0345350499,9
17733,0060934417,8
17740,0064405842,9
17742,039575514X,8
17752,0670032379,8
17761,0061009059,9
17761,0553279556,9
17761,0553280341,9
17761,0553284789,9
17761,0671001795,9
17761,0743418174,7
17763,0373483899,8
17763,0399149392,8
17763,0515135216,9
17763,084394952X,8
17781,0375706429,9
17788,2253150711,7
17802,0312976275,9
17836,0451526341,7
17836,0553580221,8
17842,0385491026,8
17859,0316182540,10
17859,0380718332,10
17859,0425169863,10
17859,0449221482,10
17859,055356451X,10
17859,0684865459,10
17894,044021145X,8
17894,0671001132,9
17894,0743439740,8
17906,0671021001,9
17906,1400031354,7
17917,0440472091,10
17920,0316666343,8
17926,030700645X,10
17926,0394900014,10
17926,0440473500,8
17926,0590016555,10
17926,0590485830,8
17926,0760707251,10
17944,044021145X,7
17950,0060177888,8
17950,0064407675,10
17950,0064407683,10
